"","date","hsensible","ustar","wstar","vptg","zic","zim","molen","z0","bowen","albedo","ws","wd","zref","temp","ztemp","ipcod","pamt","rh","pres","ccvr","wsadj","subs"
"367",2009-01-16 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,275.1,2,0,0,80,1020,0,"ADJ-SFC","NoSubs      "
"368",2009-01-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.76,0,0,10,276.1,2,0,0,74,1021,0,"ADJ-SFC","NoSubs      "
"369",2009-01-16 08:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.4,0,0,10,283.1,2,0,0,57,1021,0,"ADJ-SFC","NoSubs      "
"370",2009-01-16 09:00:00,43.6,NA,NA,NA,70,NA,NA,0.1182,0.88,0.28,0,0,10,286.1,2,0,0,40,1021,0,"ADJ-SFC","NoSubs      "
"371",2009-01-16 10:00:00,79.5,NA,NA,NA,154,NA,NA,0.1182,0.88,0.24,0,0,10,289.1,2,0,0,38,1021,0,"ADJ-SFC","NoSubs      "
"372",2009-01-16 11:00:00,101.4,0.275,0.88,0.013,244,347,-18.7,0.07,0.88,0.22,2.86,12,10,293.1,2,0,0,24,1020,0,"ADJ-SFC","NoSubs      "
"373",2009-01-16 12:00:00,106.9,0.276,0.966,0.013,306,349,-18,0.07,0.88,0.22,2.86,42,10,295.1,2,0,0,21,1020,0,"ADJ-SFC","NoSubs      "
"374",2009-01-16 13:00:00,95.1,0.342,1.007,0.012,390,480,-38.2,0.064,0.88,0.23,3.86,70,10,294.1,2,0,0,22,1019,0,"ADJ-SFC","NoSubs      "
"375",2009-01-16 14:00:00,68.3,0.182,0.951,0.012,458,206,-8.1,0.064,0.88,0.25,1.76,81,10,294.1,2,0,0,32,1019,0,"ADJ-SFC","NoSubs      "
"376",2009-01-16 15:00:00,27.6,0.212,0.715,0.012,481,234,-31.4,0.064,0.88,0.32,2.36,95,10,293.1,2,0,0,39,1019,0,"ADJ-SFC","NoSubs      "
"377",2009-01-16 16:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.51,0,0,10,291.1,2,0,0,41,1019,0,"ADJ-SFC","NoSubs      "
"378",2009-01-16 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,0,61,1019,0,"ADJ-SFC","NoSubs      "
"379",2009-01-16 18:00:00,-5.5,0.075,NA,NA,NA,49,6.9,0.09,0.88,1,1.76,239,10,284.1,2,0,0,66,1020,0,"ADJ-SFC","NoSubs      "
"380",2009-01-16 19:00:00,-5.5,0.075,NA,NA,NA,49,6.9,0.09,0.88,1,1.76,230,10,284.1,2,0,0,61,1020,0,"ADJ-SFC","NoSubs      "
"381",2009-01-16 20:00:00,-9.8,0.1,NA,NA,NA,76,9.3,0.09,0.88,1,2.36,226,10,285.1,2,0,0,53,1020,0,"ADJ-SFC","NoSubs      "
"382",2009-01-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,70,1020,0,"ADJ-SFC","NoSubs      "
"383",2009-01-16 22:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,70,1021,0,"ADJ-SFC","NoSubs      "
"384",2009-01-16 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1021,0,"ADJ-SFC","NoSubs      "
"385",2009-01-17 00:00:00,-19,0.166,NA,NA,NA,162,22,0.1,0.88,1,2.86,337,10,281.1,2,0,0,65,1021,0,"ADJ-SFC","NoSubs      "
"386",2009-01-17 01:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1021,0,"ADJ-SFC","NoSubs      "
"387",2009-01-17 02:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,278.1,2,0,0,75,1021,0,"ADJ-SFC","NoSubs      "
"388",2009-01-17 03:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,277.1,2,0,0,80,1021,0,"ADJ-SFC","NoSubs      "
"389",2009-01-17 04:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,277.1,2,0,0,80,1020,0,"ADJ-SFC","NoSubs      "
"390",2009-01-17 05:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,278.1,2,0,0,75,1020,0,"ADJ-SFC","NoSubs      "
"391",2009-01-17 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,276.1,2,0,0,86,1020,0,"ADJ-SFC","NoSubs      "
"392",2009-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.76,0,0,10,277.1,2,0,0,80,1020,0,"ADJ-SFC","NoSubs      "
"393",2009-01-17 08:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.4,0,0,10,282.1,2,0,0,70,1021,0,"ADJ-SFC","NoSubs      "
"394",2009-01-17 09:00:00,44.2,NA,NA,NA,101,NA,NA,0.1182,0.88,0.28,0,0,10,286.1,2,0,0,62,1021,0,"ADJ-SFC","NoSubs      "
"395",2009-01-17 10:00:00,79.6,NA,NA,NA,169,NA,NA,0.1182,0.88,0.24,0,0,10,287.1,2,0,0,58,1021,0,"ADJ-SFC","NoSubs      "
"396",2009-01-17 11:00:00,100.7,NA,NA,NA,229,NA,NA,0.1182,0.88,0.22,0,0,10,289.1,2,0,0,51,1020,0,"ADJ-SFC","NoSubs      "
"397",2009-01-17 12:00:00,106.1,NA,NA,NA,279,NA,NA,0.1182,0.88,0.22,0,0,10,291.1,2,0,0,36,1019,0,"ADJ-SFC","NoSubs      "
"398",2009-01-17 13:00:00,95.2,NA,NA,NA,318,NA,NA,0.1182,0.88,0.23,0,0,10,292.1,2,0,0,34,1018,0,"ADJ-SFC","NoSubs      "
"399",2009-01-17 14:00:00,68.9,0.183,0.867,0.011,344,187,-8,0.064,0.88,0.25,1.76,94,10,293.1,2,0,0,34,1018,0,"ADJ-SFC","NoSubs      "
"400",2009-01-17 15:00:00,28.7,NA,NA,NA,354,NA,NA,0.1182,0.88,0.32,0,0,10,293.1,2,0,0,34,1018,0,"ADJ-SFC","NoSubs      "
"401",2009-01-17 16:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.51,0,0,10,291.1,2,0,0,44,1017,0,"ADJ-SFC","NoSubs      "
"402",2009-01-17 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,286.1,2,0,0,58,1018,0,"ADJ-SFC","NoSubs      "
"403",2009-01-17 18:00:00,-7.9,0.095,NA,NA,NA,70,9.9,0.247,0.88,1,1.76,259,10,282.1,2,0,0,70,1018,0,"ADJ-SFC","NoSubs      "
"404",2009-01-17 19:00:00,-5.5,0.075,NA,NA,NA,49,6.9,0.09,0.88,1,1.76,237,10,282.1,2,0,0,70,1018,0,"ADJ-SFC","NoSubs      "
"405",2009-01-17 20:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,70,1019,0,"ADJ-SFC","NoSubs      "
"406",2009-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,70,1019,0,"ADJ-SFC","NoSubs      "
"407",2009-01-17 22:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,75,1020,0,"ADJ-SFC","NoSubs      "
"408",2009-01-17 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,75,1020,0,"ADJ-SFC","NoSubs      "
"409",2009-01-18 00:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,278.1,2,0,0,80,1021,0,"ADJ-SFC","NoSubs      "
"410",2009-01-18 01:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,278.1,2,0,0,80,1021,0,"ADJ-SFC","NoSubs      "
"411",2009-01-18 02:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,277.1,2,0,0,80,1021,0,"ADJ-SFC","NoSubs      "
"412",2009-01-18 03:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,278.1,2,0,0,75,1021,0,"ADJ-SFC","NoSubs      "
"413",2009-01-18 04:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,65,1021,0,"ADJ-SFC","NoSubs      "
"414",2009-01-18 05:00:00,-5.1,0.071,NA,NA,NA,45,6.3,0.07,0.88,1,1.76,22,10,280.1,2,0,0,65,1021,0,"ADJ-SFC","NoSubs      "
"415",2009-01-18 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,278.1,2,0,0,75,1022,0,"ADJ-SFC","NoSubs      "
"416",2009-01-18 07:00:00,-5,0.07,NA,NA,NA,44,6.1,0.064,0.88,0.76,1.76,68,10,277.1,2,0,0,80,1022,0,"ADJ-SFC","NoSubs      "
"417",2009-01-18 08:00:00,20.1,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.4,0,0,10,283.1,2,0,0,61,1022,0,"ADJ-SFC","NoSubs      "
"418",2009-01-18 09:00:00,45.2,0.178,0.49,0.019,95,181,-11.5,0.07,0.88,0.28,1.76,32,10,287.1,2,0,0,47,1023,0,"ADJ-SFC","NoSubs      "
"419",2009-01-18 10:00:00,81.8,0.234,0.722,0.016,168,271,-14.2,0.07,0.88,0.24,2.36,17,10,291.1,2,0,0,36,1023,0,"ADJ-SFC","NoSubs      "
"420",2009-01-18 11:00:00,102.7,0.334,0.891,0.01,251,463,-33,0.1,0.88,0.22,3.36,357,10,292.1,2,0,0,25,1023,0,"ADJ-SFC","NoSubs      "
"421",2009-01-18 12:00:00,108.4,0.277,0.99,0.014,326,351,-17.8,0.07,0.88,0.22,2.86,11,10,294.1,2,0,0,22,1022,0,"ADJ-SFC","NoSubs      "
"422",2009-01-18 13:00:00,97.6,0.344,1.008,0.009,382,484,-38,0.1182,0.88,0.22,3.36,NA,10,295.1,2,0,0,19,1022,0,"ADJ-SFC","NoSubs      "
"423",2009-01-18 14:00:00,70.9,0.268,0.933,0.012,417,336,-24.7,0.07,0.88,0.25,2.86,21,10,295.1,2,0,0,19,1021,0,"ADJ-SFC","NoSubs      "
"424",2009-01-18 15:00:00,30.7,0.217,0.714,0.011,431,243,-30.3,0.07,0.88,0.31,2.36,45,10,295.1,2,0,0,21,1021,0,"ADJ-SFC","NoSubs      "
"425",2009-01-18 16:00:00,12.5,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.5,0,0,10,292.1,2,0,0,29,1021,0,"ADJ-SFC","NoSubs      "
"426",2009-01-18 17:00:00,-5.7,0.076,NA,NA,NA,51,7.2,0.1,0.88,1,1.76,329,10,286.1,2,0,0,46,1021,0,"ADJ-SFC","NoSubs      "
"427",2009-01-18 18:00:00,-10.2,0.102,NA,NA,NA,79,9.6,0.1,0.88,1,2.36,345,10,284.1,2,0,0,53,1021,0,"ADJ-SFC","NoSubs      "
"428",2009-01-18 19:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,282.1,2,0,0,57,1021,0,"ADJ-SFC","NoSubs      "
"429",2009-01-18 20:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,61,1021,0,"ADJ-SFC","NoSubs      "
"430",2009-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,70,1021,0,"ADJ-SFC","NoSubs      "
"431",2009-01-18 22:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,65,1021,0,"ADJ-SFC","NoSubs      "
"432",2009-01-18 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,65,1021,0,"ADJ-SFC","NoSubs      "
"433",2009-01-19 00:00:00,-9,0.093,NA,NA,NA,68,8.2,0.064,0.88,1,2.36,77,10,277.1,2,0,0,75,1021,0,"ADJ-SFC","NoSubs      "
"434",2009-01-19 01:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,278.1,2,0,0,75,1021,0,"ADJ-SFC","NoSubs      "
"435",2009-01-19 02:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,276.1,2,0,0,80,1021,0,"ADJ-SFC","NoSubs      "
"436",2009-01-19 03:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,277.1,2,0,0,69,1021,0,"ADJ-SFC","NoSubs      "
"437",2009-01-19 04:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,276.1,2,0,0,74,1021,0,"ADJ-SFC","NoSubs      "
"438",2009-01-19 05:00:00,-5.7,0.076,NA,NA,NA,51,7,0.1,0.88,1,1.76,348,10,277.1,2,0,0,69,1021,0,"ADJ-SFC","NoSubs      "
"439",2009-01-19 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,60,1021,0,"ADJ-SFC","NoSubs      "
"440",2009-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.75,0,0,10,277.1,2,0,0,69,1022,0,"ADJ-SFC","NoSubs      "
"441",2009-01-19 08:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.4,0,0,10,282.1,2,0,0,53,1022,0,"ADJ-SFC","NoSubs      "
"442",2009-01-19 09:00:00,45.5,0.223,0.502,0.014,101,253,-22.3,0.07,0.88,0.28,2.36,31,10,286.1,2,0,0,46,1022,0,"ADJ-SFC","NoSubs      "
"443",2009-01-19 10:00:00,81.8,0.234,0.725,0.013,169,271,-14.2,0.07,0.88,0.24,2.36,4,10,289.1,2,0,0,38,1022,0,"ADJ-SFC","NoSubs      "
"444",2009-01-19 11:00:00,103.6,0.276,0.87,0.009,231,347,-18.4,0.07,0.88,0.22,2.86,39,10,292.1,2,0,0,29,1021,0,"ADJ-SFC","NoSubs      "
"445",2009-01-19 12:00:00,108.9,0.277,0.945,0.009,282,349,-17.7,0.07,0.88,0.22,2.86,30,10,293.1,2,0,0,27,1020,0,"ADJ-SFC","NoSubs      "
"446",2009-01-19 13:00:00,98.2,0.262,0.955,0.011,322,322,-16.7,0.1182,0.88,0.22,2.36,NA,10,294.1,2,0,0,24,1019,0,"ADJ-SFC","NoSubs      "
"447",2009-01-19 14:00:00,71.6,0.206,0.882,0.009,348,225,-11.1,0.1182,0.88,0.25,1.76,NA,10,294.1,2,0,0,22,1019,0,"ADJ-SFC","NoSubs      "
"448",2009-01-19 15:00:00,31.3,0.173,0.676,0.009,359,173,-15.1,0.07,0.88,0.31,1.76,53,10,294.1,2,0,0,26,1018,0,"ADJ-SFC","NoSubs      "
"449",2009-01-19 16:00:00,-3.7,0.07,NA,NA,NA,51,8.3,0.064,0.88,0.49,1.76,74,10,291.1,2,0,0,33,1018,0,"ADJ-SFC","NoSubs      "
"450",2009-01-19 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,0,53,1018,0,"ADJ-SFC","NoSubs      "
"451",2009-01-19 18:00:00,-7.9,0.095,NA,NA,NA,70,9.9,0.247,0.88,1,1.76,240,10,283.1,2,0,0,61,1018,0,"ADJ-SFC","NoSubs      "
"452",2009-01-19 19:00:00,-10.2,0.102,NA,NA,NA,79,9.5,0.1,0.88,1,2.36,344,10,282.1,2,0,0,65,1018,0,"ADJ-SFC","NoSubs      "
"453",2009-01-19 20:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,283.1,2,0,0,57,1018,0,"ADJ-SFC","NoSubs      "
"454",2009-01-19 21:00:00,-6.3,0.082,NA,NA,NA,56,7.9,0.138,0.88,1,1.76,141,10,282.1,2,0,0,61,1018,0,"ADJ-SFC","NoSubs      "
"455",2009-01-19 22:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,280.1,2,0,0,65,1019,0,"ADJ-SFC","NoSubs      "
"456",2009-01-19 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,70,1018,0,"ADJ-SFC","NoSubs      "
"457",2009-01-20 00:00:00,-5.7,0.076,NA,NA,NA,51,7.1,0.1,0.88,1,1.76,339,10,280.1,2,0,0,65,1018,0,"ADJ-SFC","NoSubs      "
"458",2009-01-20 01:00:00,-26.4,0.234,NA,NA,NA,272,44,0.1,0.88,1,3.36,353,10,284.1,2,0,0,46,1018,0,"ADJ-SFC","NoSubs      "
"459",2009-01-20 02:00:00,-32.5,0.288,NA,NA,NA,371,66.9,0.1,0.88,1,3.86,337,10,284.1,2,0,0,43,1018,0,"ADJ-SFC","NoSubs      "
"460",2009-01-20 03:00:00,-5.1,0.071,NA,NA,NA,128,6.4,0.07,0.88,1,1.76,4,10,283.1,2,0,0,49,1018,0,"ADJ-SFC","NoSubs      "
"461",2009-01-20 04:00:00,-26.4,0.234,NA,NA,NA,272,44,0.1,0.88,1,3.36,347,10,284.1,2,0,0,43,1017,0,"ADJ-SFC","NoSubs      "
"462",2009-01-20 05:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,60,1018,0,"ADJ-SFC","NoSubs      "
"463",2009-01-20 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,279.1,2,0,0,60,1018,0,"ADJ-SFC","NoSubs      "
"464",2009-01-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.75,0,0,10,278.1,2,0,0,65,1018,0,"ADJ-SFC","NoSubs      "
"465",2009-01-20 08:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.4,0,0,10,282.1,2,0,0,57,1019,0,"ADJ-SFC","NoSubs      "
"466",2009-01-20 09:00:00,46.6,0.179,0.477,0.013,84,182,-11.2,0.07,0.88,0.28,1.76,15,10,287.1,2,0,0,40,1019,0,"ADJ-SFC","NoSubs      "
"467",2009-01-20 10:00:00,83.4,0.369,0.689,0.008,142,538,-54.7,0.1,0.88,0.23,3.86,358,10,291.1,2,0,0,27,1018,0,"ADJ-SFC","NoSubs      "
"468",2009-01-20 11:00:00,105,0.276,0.821,0.009,191,353,-18.2,0.07,0.88,0.22,2.86,16,10,293.1,2,0,0,24,1017,0,"ADJ-SFC","NoSubs      "
"469",2009-01-20 12:00:00,110.4,0.314,0.964,0.009,294,422,-25.4,0.07,0.88,0.22,3.36,13,10,294.1,2,0,0,20,1016,0,"ADJ-SFC","NoSubs      "
"470",2009-01-20 13:00:00,99.8,0.275,1.048,0.009,417,347,-18.9,0.07,0.88,0.22,2.86,20,10,295.1,2,0,0,19,1015,0,"ADJ-SFC","NoSubs      "
"471",2009-01-20 14:00:00,73.2,0.269,0.996,0.008,489,334,-24,0.07,0.88,0.25,2.86,22,10,295.1,2,0,0,21,1015,0,"ADJ-SFC","NoSubs      "
"472",2009-01-20 15:00:00,32.9,0.218,0.778,0.008,518,245,-28.5,0.07,0.88,0.31,2.36,23,10,295.1,2,0,0,21,1014,0,"ADJ-SFC","NoSubs      "
"473",2009-01-20 16:00:00,-3.7,0.071,NA,NA,NA,70,8.7,0.07,0.88,0.49,1.76,21,10,291.1,2,0,0,33,1014,0,"ADJ-SFC","NoSubs      "
"474",2009-01-20 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,287.1,2,0,0,43,1014,0,"ADJ-SFC","NoSubs      "
"475",2009-01-20 18:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,0,50,1014,0,"ADJ-SFC","NoSubs      "
"476",2009-01-20 19:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,282.1,2,0,0,61,1014,0,"ADJ-SFC","NoSubs      "
"477",2009-01-20 20:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,65,1014,0,"ADJ-SFC","NoSubs      "
"478",2009-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,65,1014,0,"ADJ-SFC","NoSubs      "
"479",2009-01-20 22:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,65,1014,0,"ADJ-SFC","NoSubs      "
"480",2009-01-20 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,65,1014,0,"ADJ-SFC","NoSubs      "
"481",2009-01-21 00:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,70,1014,0,"ADJ-SFC","NoSubs      "
"482",2009-01-21 01:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,282.1,2,0,0,61,1014,0,"ADJ-SFC","NoSubs      "
"483",2009-01-21 02:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,70,1014,0,"ADJ-SFC","NoSubs      "
"484",2009-01-21 03:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,281.1,2,0,0,70,1013,0,"ADJ-SFC","NoSubs      "
"485",2009-01-21 04:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,283.1,2,0,0,61,1012,0,"ADJ-SFC","NoSubs      "
"486",2009-01-21 05:00:00,-4.9,0.07,NA,NA,NA,44,6.2,0.064,0.88,1,1.76,91,10,282.1,2,0,0,65,1012,0,"ADJ-SFC","NoSubs      "
"487",2009-01-21 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,282.1,2,0,0,70,1012,9,"ADJ-SFC","NoSubs      "
"488",2009-01-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.74,0,0,10,283.1,2,0,0,66,1013,9,"ADJ-SFC","NoSubs      "
"489",2009-01-21 08:00:00,9.7,NA,NA,NA,55,NA,NA,0.1182,0.88,0.39,0,0,10,285.1,2,0,0,53,1013,5,"ADJ-SFC","NoSubs      "
"490",2009-01-21 09:00:00,24.9,0.167,0.415,0.018,104,164,-17,0.064,0.88,0.28,1.76,60,10,285.1,2,0,0,50,1013,9,"ADJ-SFC","NoSubs      "
"491",2009-01-21 10:00:00,82.5,NA,NA,NA,193,NA,NA,0.1182,0.88,0.23,0,0,10,286.1,2,0,0,46,1014,0,"ADJ-SFC","NoSubs      "
"492",2009-01-21 11:00:00,108.7,NA,NA,NA,270,NA,NA,0.1182,0.88,0.22,0,0,10,287.1,2,0,0,47,1013,3,"ADJ-SFC","NoSubs      "
"493",2009-01-21 12:00:00,114,NA,NA,NA,333,NA,NA,0.1182,0.88,0.22,0,0,10,288.1,2,0,0,44,1012,3,"ADJ-SFC","NoSubs      "
"494",2009-01-21 13:00:00,103.5,0.193,1.031,0.011,382,204,-6.3,0.07,0.88,0.22,1.76,56,10,289.1,2,0,0,41,1012,3,"ADJ-SFC","NoSubs      "
"495",2009-01-21 14:00:00,37.5,NA,NA,NA,398,NA,NA,0.1182,0.88,0.24,0,0,10,289.1,2,0,0,51,1012,9,"ADJ-SFC","NoSubs      "
"496",2009-01-21 15:00:00,17.7,0.189,0.583,0.011,403,197,-34.5,0.138,0.88,0.31,1.76,128,10,287.1,2,0,0,66,1012,9,"ADJ-SFC","NoSubs      "
"497",2009-01-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.48,0,0,10,286.1,2,0,0.3,76,1012,10,"ADJ-SFC","NoSubs      "
"498",2009-01-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,0,81,1012,10,"ADJ-SFC","NoSubs      "
"499",2009-01-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,0,81,1012,10,"ADJ-SFC","NoSubs      "
"500",2009-01-21 19:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,0,76,1012,10,"ADJ-SFC","NoSubs      "
"501",2009-01-21 20:00:00,-12.1,0.217,NA,NA,NA,243,76.2,0.1,0.88,1,2.86,326,10,285.1,2,0,0,76,1012,10,"ADJ-SFC","NoSubs      "
"502",2009-01-21 21:00:00,-4,0.076,NA,NA,NA,71,10.1,0.1,0.88,1,1.76,327,10,285.1,2,0,0,71,1013,10,"ADJ-SFC","NoSubs      "
"503",2009-01-21 22:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,285.1,2,0,1.3,76,1013,10,"ADJ-SFC","NoSubs      "
"504",2009-01-21 23:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,2,87,1013,10,"ADJ-SFC","NoSubs      "
"505",2009-01-22 00:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,1.3,81,1012,10,"ADJ-SFC","NoSubs      "
"506",2009-01-22 01:00:00,-3.6,0.071,NA,NA,NA,45,9,0.07,0.88,1,1.76,1,10,284.1,2,0,1,87,1012,10,"ADJ-SFC","NoSubs      "
"507",2009-01-22 02:00:00,-4,0.076,NA,NA,NA,51,10.1,0.1,0.88,1,1.76,360,10,284.1,2,0,1,87,1012,10,"ADJ-SFC","NoSubs      "
"508",2009-01-22 03:00:00,-14.9,0.266,NA,NA,NA,330,114.1,0.1,0.88,1,3.36,354,10,284.1,2,0,1.8,87,1011,10,"ADJ-SFC","NoSubs      "
"509",2009-01-22 04:00:00,-4,0.076,NA,NA,NA,103,10.1,0.1,0.88,1,1.76,345,10,284.1,2,0,3.3,87,1012,10,"ADJ-SFC","NoSubs      "
"510",2009-01-22 05:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,1.8,87,1011,10,"ADJ-SFC","NoSubs      "
"511",2009-01-22 06:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,1,0,0,10,284.1,2,0,1,87,1012,10,"ADJ-SFC","NoSubs      "
"512",2009-01-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,0.1182,0.88,0.74,0,0,10,284.1,2,0,0,87,1012,10,"ADJ-SFC","NoSubs      "
"513",2009-01-22 08:00:00,-2.2,0.139,NA,NA,NA,124,107,0.1,0.88,0.39,1.76,338,10,284.1,2,0,1.8,87,1012,10,"ADJ-SFC","NoSubs      "
"514",2009-01-22 09:00:00,9,0.158,0.296,0.006,104,151,-40,0.07,0.88,0.27,1.76,24,10,284.1,2,0,0.3,87,1012,10,"ADJ-SFC","NoSubs      "
"515",2009-01-22 10:00:00,18.1,NA,NA,NA,186,NA,NA,0.1182,0.88,0.23,0,0,10,285.1,2,0,0.8,81,1013,10,"ADJ-SFC","NoSubs      "
"516",2009-01-22 11:00:00,23.4,NA,NA,NA,257,NA,NA,0.1182,0.88,0.22,0,0,10,285.1,2,0,0,81,1013,10,"ADJ-SFC","NoSubs      "
"517",2009-01-22 12:00:00,24.6,NA,NA,NA,314,NA,NA,0.1182,0.88,0.22,0,0,10,285.1,2,0,0,87,1012,10,"ADJ-SFC","NoSubs      "
